date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:08	4689/4689	---M--	200	added ('OK')	image/png	etag:%227f4a80b64fd8fd99840b1c08d9b45a04%22	https://a.trellocdn.com/prgb/dist/images/ios/apple-touch-icon-114x114-precomposed.7f4a80b64fd8fd99840b.png	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/images/ios/apple-touch-icon-114x114-precomposed.7f4a80b64fd8fd99840b.png	(from https://trello.com/GET)
23:06:09	2534/2534	---M--	200	added ('OK')	image/png	etag:%2291a3a04ec68a6090380156f847c082bf%22	https://a.trellocdn.com/prgb/dist/images/ios/apple-touch-icon-72x72-precomposed.91a3a04ec68a60903801.png	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/images/ios/apple-touch-icon-72x72-precomposed.91a3a04ec68a60903801.png	(from https://trello.com/GET)
23:06:09	1840/1840	---M--	200	added ('OK')	image/png	etag:%228de2074e8a785dd5d498f8f956267478%22	https://a.trellocdn.com/prgb/dist/images/ios/apple-touch-icon-precomposed.8de2074e8a785dd5d498.png	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/images/ios/apple-touch-icon-precomposed.8de2074e8a785dd5d498.png	(from https://trello.com/GET)
23:06:10	283/283	---M--	200	added ('OK')	application/xml	etag:W/%2211b-175d7a2a938%22	https://trello.com/osd.xml	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/osd.xml	(from https://trello.com/GET)
23:06:10	1008/1008	---M-Z	200	added ('OK')	application/javascript	etag:%22b125c49a7bd8fa3e0e7a2bab4991298d%22	https://a.trellocdn.com/prgb/dist/powerup-admin-page.b8712f852076d5ca523a.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/powerup-admin-page.b8712f852076d5ca523a.js	(from https://trello.com/GET)
23:06:11	1027/1027	---M-Z	200	added ('OK')	application/javascript	etag:%2234c83c6edab7a0b58e42c43dfb9b61ba%22	https://a.trellocdn.com/prgb/dist/powerup-edit-powerup-page.4b3cbfe978e256848d71.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/powerup-edit-powerup-page.4b3cbfe978e256848d71.js	(from https://trello.com/GET)
23:06:12	1012/1012	---M-Z	200	added ('OK')	application/javascript	etag:%221050df0723a34940e4b23cc01f95272c%22	https://a.trellocdn.com/prgb/dist/powerup-public-directory-page.4e23354fa03e7ce02a2e.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/powerup-public-directory-page.4e23354fa03e7ce02a2e.js	(from https://trello.com/GET)
23:06:12	55342/55342	---M-Z	200	added ('OK')	application/javascript	etag:%22b4198c7b5db1dc328992c1e560a85f0b%22	https://a.trellocdn.com/prgb/dist/board-page.42f98b4631a0649cfd73.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/board-page.42f98b4631a0649cfd73.js	(from https://trello.com/GET)
23:06:12	538812/538812	---M-Z	200	added ('OK')	text/css	etag:%22a4678bd79b8f659b334bfec18ebe8159%22	https://a.trellocdn.com/prgb/dist/core.3c65f4c33a7591a4db52.css	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/core.3c65f4c33a7591a4db52.css	(from https://trello.com/GET)
23:06:15	1934700/1934700	---M-Z	200	added ('OK')	application/javascript	etag:%229148c5c71d8d9e05b521d0c477a8239d%22	https://a.trellocdn.com/prgb/dist/board-view.802c6d5949cec5f43a9b.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/board-view.802c6d5949cec5f43a9b.js	(from https://trello.com/GET)
23:06:15	37800/37800	---M-Z	200	added ('OK')	application/javascript	etag:%22062730004816ddb268d28621a2e4d9ca%22	https://a.trellocdn.com/prgb/dist/cookieConsent.cc037293bdbfbe77f7aa.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/cookieConsent.cc037293bdbfbe77f7aa.js	(from https://trello.com/GET)
23:06:16	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2018%20Nov%202020%2016:06:17%20GMT	https://www.googletagmanager.com/gtm.js?id=	D:/KULIAH/Programming/HTML/belajar/duppage/trello/www.googletagmanager.com/gtm.265445.delayed	(from https://trello.com/GET)
23:06:19	253552/253552	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:06:17%20GMT	https://trello.com/	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/index.html	(from https://trello.com/GET)
23:06:20	69650/69650	---M-Z	200	added ('OK')	application/javascript	etag:%22551413e3324e7d25c38d7750dc36400c%22	https://a.trellocdn.com/prgb/dist/snowplow.ab885b076821f1735a36.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/snowplow.ab885b076821f1735a36.js	(from https://trello.com/GET)
23:06:20	47051/47051	---MC-	200	added ('OK')	text/javascript	date:Fri,%2023%20Oct%202020%2003:00:57%20GMT	http://www.google-analytics.com/analytics.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/www.google-analytics.com/analytics.js	(from https://trello.com/GET)
23:06:21	9276/9276	---M-Z	200	added ('OK')	application/javascript	etag:%22553c4acfc63819175ebccdf7e3d26b22%22	https://a.trellocdn.com/prgb/dist/quickload.7f9f8ff2ebd90e0aa430.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/quickload.7f9f8ff2ebd90e0aa430.js	(from https://trello.com/GET)
23:06:21	21839/21839	---M-Z	200	added ('OK')	text/css	etag:%22e6f81593b9e9c245fc1159a0b9f534b1%22	https://a.trellocdn.com/prgb/dist/images.fc096d8a53d07d84d659.css	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/images.fc096d8a53d07d84d659.css	(from https://trello.com/GET)
23:06:21	2178/2178	---M--	200	added ('OK')	image/gif	etag:%22d73159084f5122775d4d2fac6060ddf5%22	https://a.trellocdn.com/prgb/dist/images/header-loading-logo.d73159084f5122775d4d.gif	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/images/header-loading-logo.d73159084f5122775d4d.gif	(from https://trello.com/GET)
23:06:21	1164/1164	---M--	200	added ('OK')	image/png	etag:%2201ef898811a879595cea8ac3cd77a155%22	https://a.trellocdn.com/prgb/dist/images/header-logo-2x.01ef898811a879595cea.png	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/images/header-logo-2x.01ef898811a879595cea.png	(from https://trello.com/GET)
23:06:23	496611/496611	---M-Z	200	added ('OK')	application/javascript	etag:%22e22a32c5c1300887a41105a4730d5ea5%22	https://a.trellocdn.com/prgb/dist/locale.en-US.3076e143008289edf5f8.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/locale.en-US.3076e143008289edf5f8.js	(from https://trello.com/GET)
23:06:23	2534305/2534305	---M-Z	200	added ('OK')	application/javascript	etag:%22e11cc77c444dc1d3fdc308d28979b7ce%22	https://a.trellocdn.com/prgb/dist/ltp.50c4df99af17f4b892f7.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/ltp.50c4df99af17f4b892f7.js	(from https://trello.com/GET)
23:06:24	1993412/1993412	---M-Z	200	added ('OK')	application/javascript	etag:%224c3cbd9173cf4dffecb1d40b384fd333%22	https://a.trellocdn.com/prgb/dist/app.2c2ae2d53352d0d3ea13.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/a.trellocdn.com/prgb/dist/app.2c2ae2d53352d0d3ea13.js	(from https://trello.com/GET)
23:06:24	80980/80980	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:06:24%20GMT	https://trello.com/contact	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/contact.html	(from https://trello.com/forgot)
23:06:25	850/850	---MC-	200	added ('OK')	text/javascript	date:Wed,%2018%20Nov%202020%2016:06:25%20GMT	https://www.google.com/recaptcha/api.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/www.google.com/recaptcha/api.js	(from https://trello.com/signup)
23:06:25	4467/4467	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a7f805260f643e5b215e09e36a2a039f%22	https://bxp-content-static.prod.public.atl-paas.net/js/runtime.41782cec0dab26d6dbe3.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/runtime.41782cec0dab26d6dbe3.min.js	(from https://trello.com/pricing)
23:06:25	123809/123809	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218e7bf20b659ea063e4bcad25cf37d3e%22	https://bxp-content-static.prod.public.atl-paas.net/js/react.d3016c8e248d83995f54.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/react.d3016c8e248d83995f54.min.js	(from https://trello.com/pricing)
23:06:26	111262/111262	---MCZ	200	added ('OK')	application/javascript	etag:W/%2283f56b1796dde2df20e20e52837d19b6%22	https://bxp-content-static.prod.public.atl-paas.net/js/vendors.e1cb615c5201a6c516f7.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/vendors.e1cb615c5201a6c516f7.min.js	(from https://trello.com/pricing)
23:06:26	165375/165375	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ab5a7ee4e34bc9b9c7f94041b9901c10%22	https://bxp-content-static.prod.public.atl-paas.net/js/main.84163f942f4fc9c6d179.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/main.84163f942f4fc9c6d179.min.js	(from https://trello.com/pricing)
23:06:26	4278/4278	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d02beac82a86d077c93c2fa05755867d%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiHeader.7ae1c6dde5fd030538f4.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiHeader.7ae1c6dde5fd030538f4.min.js	(from https://trello.com/pricing)
23:06:26	2511/2511	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e139f00a141f7208367f817387a5b8fa%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiSection.b963b3c5f11676ce20e5.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiSection.b963b3c5f11676ce20e5.min.js	(from https://trello.com/pricing)
23:06:27	657/657	---M--	200	added ('OK')	application/javascript	etag:%226b35d4e7f679f698c70ab899ea0dc055%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiColumn.a225d27707aff4e28b71.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiColumn.a225d27707aff4e28b71.min.js	(from https://trello.com/pricing)
23:06:27	722/722	---M--	200	added ('OK')	application/javascript	etag:%22bf1e2a35aa4253927e9fc4cdfbeb27c8%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiMarkdown.53d46d9b158117044127.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiMarkdown.53d46d9b158117044127.min.js	(from https://trello.com/pricing)
23:06:27	62555/62555	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bcd72f9cffc7e445c571c7f4901388d3%22	https://bxp-content-static.prod.public.atl-paas.net/js/vendors~react-markdown.2730b98f26081a0fbd4d.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/vendors_react-markdown.2730b98f26081a0fbd4d.min.js	(from https://trello.com/pricing)
23:06:27	11162/11162	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229fcba1c1d87db39ccf7468e02bd5981%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiPricingTable.ade15d4f4e5dae6efe5f.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiPricingTable.ade15d4f4e5dae6efe5f.min.js	(from https://trello.com/pricing)
23:06:27	565/565	---M--	200	added ('OK')	application/javascript	etag:%2296bb634174c0e0c1c3de26ac9f547adc%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiLoginContainer.7fc00503876761690cf4.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiLoginContainer.7fc00503876761690cf4.min.js	(from https://trello.com/pricing)
23:06:27	1069/1069	---MCZ	200	added ('OK')	application/javascript	etag:W/%2282b55eb1a7fca2bcea7241801112e195%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiTooltip.68ae37669ce61669467d.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiTooltip.68ae37669ce61669467d.min.js	(from https://trello.com/pricing)
23:06:28	589/589	---M--	200	added ('OK')	application/javascript	etag:%22e2c18059c1f5a7b8cbfe37aa57cef518%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiButton.b0cbb5513ec9d1598684.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiButton.b0cbb5513ec9d1598684.min.js	(from https://trello.com/pricing)
23:06:28	456/456	---M--	200	added ('OK')	application/javascript	etag:%22d6e791dc5a3315a9015c8e0e54614f32%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiImage.109a2fe6e7a1bb5cf3f6.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiImage.109a2fe6e7a1bb5cf3f6.min.js	(from https://trello.com/pricing)
23:06:28	13697/13697	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a380a8388b6465c08e36f5d6c159fb%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiFooter.f3ec105db44f64203c84.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiFooter.f3ec105db44f64203c84.min.js	(from https://trello.com/pricing)
23:06:28	388/388	---M--	200	added ('OK')	application/javascript	etag:%22d333fd99f2e1cc0b2dbb875c8baae7ac%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiCookiePreferences.1661e807be30a1ff06bd.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiCookiePreferences.1661e807be30a1ff06bd.min.js	(from https://trello.com/pricing)
23:06:29	501/501	---M--	200	added ('OK')	application/javascript	etag:%22d75202a101dfac55aaf215e82ce664c5%22	https://bxp-content-static.prod.public.atl-paas.net/js/UiLink.7599646c97d373168f79.min.js	D:/KULIAH/Programming/HTML/belajar/duppage/trello/bxp-content-static.prod.public.atl-paas.net/js/UiLink.7599646c97d373168f79.min.js	(from https://trello.com/pricing)
23:06:30	18330/18330	---M-Z	200	added ('OK')	text/html	etag:%22TY5/6d/QmOgf5p6G9jm7wEV4zjs=%22	https://trello.com/fonts/charlie-display/Charlie_Display-Light.woff	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/fonts/charlie-display/Charlie_Display-Light.html	(from https://trello.com/pricing)
23:06:30	18330/18330	---M-Z	200	added ('OK')	text/html	etag:%22TY5/6d/QmOgf5p6G9jm7wEV4zjs=%22	https://trello.com/fonts/charlie-display/Charlie_Display-Light.woff2	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/fonts/charlie-display/Charlie_Display-Light-2.html	(from https://trello.com/pricing)
23:06:32	18330/18330	---M-Z	200	added ('OK')	text/html	etag:%22TY5/6d/QmOgf5p6G9jm7wEV4zjs=%22	https://trello.com/fonts/charlie-display/Charlie_Display-Ultra.woff	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/fonts/charlie-display/Charlie_Display-Ultra.html	(from https://trello.com/pricing)
23:06:33	18330/18330	---M-Z	200	added ('OK')	text/html	etag:%22TY5/6d/QmOgf5p6G9jm7wEV4zjs=%22	https://trello.com/fonts/charlie-display/Charlie_Display-Ultra.woff2	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/fonts/charlie-display/Charlie_Display-Ultra-2.html	(from https://trello.com/pricing)
23:06:34	18330/18330	---M-Z	200	added ('OK')	text/html	etag:%22TY5/6d/QmOgf5p6G9jm7wEV4zjs=%22	https://trello.com/fonts/charlie-text/Charlie_Text-Italic.woff	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/fonts/charlie-text/Charlie_Text-Italic.html	(from https://trello.com/pricing)
23:06:35	18330/18330	---M-Z	200	added ('OK')	text/html	etag:%22TY5/6d/QmOgf5p6G9jm7wEV4zjs=%22	https://trello.com/fonts/charlie-text/Charlie_Text-Italic.woff2	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/fonts/charlie-text/Charlie_Text-Italic-2.html	(from https://trello.com/pricing)
23:06:36	253672/253672	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:06:36%20GMT	https://trello.com/home	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/home.html	(from https://trello.com/pricing)
23:06:36	116355/116355	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:06:37%20GMT	https://trello.com/guide	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/guide.html	(from https://trello.com/pricing)
23:06:37	112445/112445	---M-Z	200	added ('OK')	text/html	etag:W/%221b73d-LuBgrfyPtfLbGMwqb2HONBbxMzQ%22	https://trello.com/teams	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/teams.html	(from https://trello.com/pricing)
23:06:38	82024/82024	---M-Z	200	added ('OK')	text/html	etag:W/%2214068-bw4SPMiBlRVuys3dO/TD9+mAWNg%22	https://trello.com/webinars	D:/KULIAH/Programming/HTML/belajar/duppage/trello/trello.com/webinars.html	(from https://trello.com/pricing)
